CONTROL,REASON_NOTAVAIL,OWN,LASTRENT,VAC_LENGTH,ASKINGRENT,I_ASKINGRENT,FW,FW1,FW2,FW3,FW4,FW5,FW6,FW7,FW8,FW9,FW10,FW11,FW12,FW13,FW14,FW15,FW16,FW17,FW18,FW19,FW20,FW21,FW22,FW23,FW24,FW25,FW26,FW27,FW28,FW29,FW30,FW31,FW32,FW33,FW34,FW35,FW36,FW37,FW38,FW39,FW40,FW41,FW42,FW43,FW44,FW45,FW46,FW47,FW48,FW49,FW50,FW51,FW52,FW53,FW54,FW55,FW56,FW57,FW58,FW59,FW60,FW61,FW62,FW63,FW64,FW65,FW66,FW67,FW68,FW69,FW70,FW71,FW72,FW73,FW74,FW75,FW76,FW77,FW78,FW79,FW80
12141836,5,1,-2,-2,-2,0,440.51490196,440.51490196,726.26028309,131.9628708,754.08562832,434.03982114,129.19993295,757.93620356,126.58898681,445.87040518,446.77189635,430.2326254,460.44563268,430.79685897,763.76707709,133.37356702,418.47759529,766.96726148,447.55000436,438.62523526,436.6672181,129.56185689,440.65283868,765.70495378,429.33835476,441.5528544,130.87084015,711.84191544,132.45466767,767.92078967,126.60694836,763.75706184,128.41925682,736.82854979,132.65936186,437.69465634,437.20109626,768.38695123,434.27411421,126.73105334,452.73471568,431.89616152,439.18039304,743.89100594,443.43296012,130.59607349,753.00814881,460.27997987,419.66316601,448.84133028,455.52697064,438.5196314,131.35939764,739.3873482,129.36586732,422.5653454,795.25138538,125.29514503,775.49083199,421.29533437,470.97682275,411.28151791,136.10812187,418.76458859,781.74478034,425.95490282,132.86224006,727.41607412,437.77867596,439.78426161,135.46223062,436.23651166,749.31645357,132.16906427,427.11328923,763.83697574,455.22999664,129.76700094,428.80283749,443.30902864,451.75200595
12141847,2,-2,-2,-2,-2,0,168.85453199,168.85453199,47.606436605,292.41725016,160.97593046,50.127551227,293.53532028,50.719220801,170.91105916,166.08296268,167.55177042,163.78399015,177.64958087,280.522634,50.054459954,156.22567709,296.65171069,165.48411211,169.45723296,168.54400175,49.937122757,165.23804838,289.75826051,174.97396339,166.88163375,47.386718168,311.83433176,49.529153487,282.36197033,50.746268366,293.39492955,47.269034569,303.45445432,46.46288505,179.07785613,162.20983568,298.22399117,164.14194761,48.77095684,166.59540724,167.27781504,175.85773129,288.76603876,170.5796846,47.613951927,282.35220685,165.1929589,176.70955716,170.16365637,160.69931905,174.23879097,53.067335163,288.82289061,46.756239525,173.27586331,294.65028299,47.723493401,281.65230448,169.60195789,178.15894051,161.03383901,48.541942147,170.63494537,292.0794174,177.34275627,46.500719807,292.36693196,169.67538392,162.31894601,54.113843896,160.38767989,285.27737483,50.413102291,173.51808645,287.0171581,170.25965509,49.240864122,163.34654783,179.38849996,173.3126455,287.96537934
12141857,5,2,2300,6,-2,0,388.69594021,388.69594021,682.01430323,111.25344784,654.53460084,111.04495465,682.71673369,113.27091139,687.25485619,108.71532817,429.07414008,386.03309481,664.62959643,398.29977602,116.34177673,393.53284533,387.87643751,374.06594,666.93977403,390.25091914,108.14035492,654.82350981,389.76005207,395.01423574,403.35105633,375.70274394,405.5909694,113.0487017,649.55755172,114.82330829,407.30140607,622.40042341,120.54786956,651.81864904,393.45352798,413.95560758,375.47642173,110.23765118,427.80024871,640.56316065,367.32671091,117.00279877,618.99070014,404.97969184,422.44027734,114.98203721,373.63789068,713.50889825,114.71067286,398.68161346,711.59416503,359.21771465,109.97223335,367.10371418,410.931587,361.19481945,657.81099691,117.81048779,632.94388942,394.84053765,117.60159015,666.36845874,113.7388053,380.73402368,382.79173364,413.33786843,391.14945451,407.36716925,643.23813731,115.42571601,385.36938967,661.53875215,386.5061403,383.93977661,404.10786949,108.8125059,401.83678067,665.20781696,374.81559068,381.97723808,115.53155177
12141883,5,-2,-2,6,-2,0,445.70091629,445.70091629,438.7961611,781.39241057,122.80717832,439.31216613,771.38193289,442.57068585,135.37716185,433.50695647,495.83380177,434.04901248,757.85494095,138.51244808,758.16725557,440.37105861,129.82097463,732.66912403,133.32192507,455.15024202,426.88921102,440.93698834,453.80071018,447.00810714,786.25278534,127.95883723,456.85593499,754.62638124,454.28190094,435.58313555,473.6114632,125.2447197,467.97845413,753.66178828,448.02709626,463.88241183,127.60010314,722.13245168,143.7411216,734.83808083,124.98556784,771.55555325,125.34446037,792.57185961,139.02212319,443.22548142,435.70694237,806.04262996,457.60593924,131.7912885,465.13463531,429.46375945,432.26030359,747.75175858,446.42262631,123.31145594,758.00972106,449.24616316,434.943355,448.13228397,457.69237669,456.81784426,129.34984433,755.58834618,128.85305686,475.32573634,737.74426204,138.7218744,761.51497593,464.25896411,414.71775443,438.79482097,132.33957037,451.29334492,766.69416763,433.24053737,133.707271,796.33831544,428.20665476,438.39914708,134.70416982
12141933,4,2,0,6,-2,1,214.05877185,214.05877185,221.71059194,209.03783423,215.52091157,370.9741653,209.76842832,63.67792514,364.28496111,215.40620045,219.52680728,204.5224937,212.57491321,215.80798645,62.493090657,373.95332961,61.895139726,221.86214943,351.28131616,64.142219637,358.34681023,209.64640005,215.69781173,215.28810484,62.918576226,216.50581756,360.61134503,213.58994979,62.126197989,376.33433761,208.34345659,220.39980879,62.636928135,217.16238267,362.09942177,61.9040236,211.38140726,365.44581722,218.6760543,60.641071967,216.37998311,216.26715455,212.65949091,370.90384616,64.119002652,353.80552026,218.86618739,62.063695335,374.30453993,62.045143261,214.93436141,215.049391,212.42417725,214.42748501,215.94907118,355.85256159,64.652052704,207.47366378,380.73531065,211.19207129,216.32936561,213.4487049,63.530300971,209.01747314,384.09545378,210.44049468,210.12126493,62.314757756,376.8650149,61.077786895,372.92169968,61.330208363,360.5299244,64.3354134,364.65395799,62.970286625,218.69002039,211.35880714,364.94385107,218.93832879,61.809330502
12142012,2,-2,-2,-2,-2,0,398.48433095,398.48433095,460.04562459,374.4904709,119.36301947,413.27125315,686.55513143,120.89323852,395.29559109,705.37144218,362.49442659,121.27231968,426.12920974,370.66495261,418.90454891,677.9361154,111.73138485,697.74380354,376.50376115,107.78663014,720.2314696,117.03990795,372.30726161,424.66463653,421.35021083,387.3243534,386.25407514,671.92055306,121.16028979,392.03853928,672.12443023,393.34415635,418.68567219,370.09456318,118.77344199,415.45749952,644.07253296,437.21317207,375.51205237,119.79344998,678.50194364,113.14944788,702.51189192,105.70717955,681.81872465,114.17890745,697.15761969,116.92284349,398.35984219,430.42666212,665.78183066,401.95623854,121.91130739,384.86276182,412.45573318,396.54874009,628.31075915,391.62328434,126.48666885,691.88888158,387.05677291,376.10386446,431.37709924,380.73843999,418.20120897,109.8481236,727.06278476,112.14464464,406.67292015,614.84881488,122.75558832,692.19776374,426.16744861,389.62583058,385.40706213,119.66303336,381.36218462,685.25697569,412.39551121,116.78842331,607.15587818
12142053,2,-2,-2,-2,-2,0,660.80716322,660.80716322,1122.1545024,682.95861519,198.47382807,1125.1967755,193.61478041,678.38957358,670.81611608,653.2140387,663.3034652,668.28609809,1142.9896019,186.17758829,692.33596029,1103.5449114,657.56655765,697.04148779,640.07502944,200.55582685,650.48543663,1151.5399264,662.44825542,643.70455969,199.79842878,1197.7754346,186.57308439,1096.5140975,194.30583396,1168.0510522,190.20241504,1094.3036635,197.91603211,693.76646719,636.85142684,1135.183435,659.4732253,205.60976502,650.85164051,655.26208236,674.83287789,1095.6968017,703.29025195,188.59652998,1182.0727904,642.83218102,652.66222965,675.37900587,664.85398944,664.88337693,192.06838166,1160.0293014,196.04138136,675.97340389,1116.4123373,186.19760702,1186.3453356,684.39470019,651.28724304,675.00428622,182.9129145,684.67916256,1170.2805689,677.51213704,196.6767814,1134.1107199,639.7999164,684.24980927,190.3652843,684.99132099,1069.5454095,216.46062603,622.34472644,1185.9263839,651.29027055,196.77418014,650.79230286,690.46954153,654.86309467,1132.2182476,191.86146799
12142239,-2,2,-1,3,1,1,89.044261133,89.044261133,87.033233934,28.566630451,143.26256312,82.994092855,91.570739344,91.81663342,96.861335387,85.438917944,27.267664779,153.03732887,27.295101779,83.493230615,161.59138155,24.699203682,150.9337092,92.575609727,82.744974977,89.797863534,26.661766907,90.714754279,156.62799165,85.888328923,27.797824859,149.7181207,87.048720207,85.513956815,26.903060454,92.192338647,159.28635501,24.678770957,93.620945196,147.81961247,93.935963556,25.343086423,89.784791142,87.441781352,88.923784613,148.05776091,24.943090848,160.74315424,88.240160626,25.096759751,169.32695473,26.49737264,86.093307569,90.739480467,87.409816197,89.612110276,94.717556159,155.40410186,25.525036704,90.213624087,155.72060764,87.155978538,88.665241364,89.606975931,25.59062228,96.872752178,144.32554262,84.347022795,92.512880101,26.601938552,161.75266464,26.992096142,141.37458018,25.648087253,161.00205041,25.64056925,156.20740095,28.213040968,82.444106367,92.031004695,159.01164748,91.690003785,24.86700993,90.904441226,91.263359963,88.283502432,150.28584053
12142266,5,-1,-2,6,-2,0,70.185609309,70.185609309,115.73904505,66.610824892,74.216477214,68.991115474,70.298586088,71.986296278,19.491569987,119.1447037,21.012343383,70.913673854,119.45244524,19.514706526,116.24562414,72.014229335,65.961735358,75.12673516,21.527597739,70.559894863,123.54567519,71.587478625,20.158363675,121.89106027,67.561983099,71.992499284,19.589047495,66.341159459,124.69674132,20.543767255,72.261089971,116.62235546,72.095380443,19.892634508,71.14486171,69.223700053,73.854090752,110.81364081,20.886153935,121.37743598,67.321255386,21.506538835,117.86613672,21.451904427,70.070254133,66.745843342,73.313909009,70.016042611,69.042304305,110.00999893,22.489985742,70.714004235,114.59583076,67.99801228,68.193885328,75.695847005,19.849997011,76.072995422,117.77950635,73.07542156,65.601320222,20.629459952,112.1841845,21.076940583,115.19522196,21.489778448,112.92377005,22.039790132,111.55574411,22.113605642,71.579823595,70.6383401,113.4310266,74.091348612,21.292926731,66.474990053,73.472003813,66.490656554,127.36586812,66.617398885,21.007680722
12142289,1,2,2800,-1,-2,0,414.08854908,414.08854908,432.38089869,399.10307617,418.45425727,411.65868585,417.4633815,714.65771803,120.49520255,416.50466335,706.08304664,405.57862757,421.99553586,417.92081807,120.8466548,401.01552153,701.55615941,415.99883194,417.80640108,122.0403287,685.85316677,120.73919949,711.01176741,120.49740941,716.89183247,119.15767211,704.5826497,124.80392897,423.34706404,417.11280071,719.42423443,407.09369987,119.64968895,403.75504539,424.13682088,418.45961171,700.09003903,404.82845888,122.5708703,708.5713407,417.81533648,414.56947097,406.32703145,420.11914538,417.27062757,120.2576659,715.56000123,121.655846,422.32918254,703.79621137,120.59495808,719.78870259,407.8879699,414.66625013,422.92595333,120.03778761,407.259824,690.43801999,412.65315405,119.60727115,734.86400418,411.83328197,413.5327831,125.1421778,410.52649824,718.46569379,121.80530855,405.18985442,693.85570342,418.41298771,118.54074715,397.67102758,422.76173141,422.4884534,692.17717351,122.10814078,701.49198332,433.32976683,118.08200946,698.72403562,121.64892126
12142324,-2,-2,-2,-1,1,1,339.68050522,339.68050522,348.29420319,98.489775169,350.51034968,558.26357201,341.65292422,104.98218097,585.53879587,328.61528659,350.55632158,101.03491735,335.45109219,566.54343913,101.1954208,348.62495663,559.78100661,340.14958754,103.99679836,342.92674149,336.3335227,333.47173658,588.65653654,101.40493125,602.16771533,332.84322314,101.94282413,589.51959588,96.99649398,351.47601034,329.58922853,342.39391725,340.14653378,341.76821583,576.11324721,101.591799,352.49677854,566.87300495,349.62012808,347.01321726,341.03253719,101.40389465,341.45114684,574.20566259,344.35126447,352.95813934,99.723766573,587.23942033,97.472666511,605.87426163,96.326538835,605.77881011,95.307546178,609.70717149,94.704383575,352.24622634,341.28428465,569.94416014,340.49775112,103.58749463,341.83261692,332.69625972,339.33354333,582.70999127,345.16355342,105.28151232,579.83950123,333.06376947,362.60234628,344.30005949,332.05665743,351.31325532,98.634154459,583.0765727,98.978564769,352.54700794,566.68910723,102.09722319,591.55162988,337.85900137,347.61157273
12142353,3,-2,-2,2,-2,0,58.486023137,58.486023137,51.866223329,65.67559913,49.731094773,100.89232846,16.985571317,58.47675925,91.003152313,65.721738709,56.918255678,65.093871272,16.917696537,54.569824899,102.75391682,57.839849192,52.016178997,17.398448181,108.17760739,16.634026919,104.4108596,17.912056887,105.33501125,17.135657674,95.0730773,18.055737981,52.231326018,61.518908312,107.45928836,57.07366605,15.746105653,60.752354507,59.964516231,60.812366802,97.666976807,54.508743504,18.825919262,93.266335861,55.770089816,61.575703005,53.915910984,60.596736537,61.99993648,14.997921151,109.47748436,15.761687675,64.659205807,104.23072773,16.631492721,93.661723309,58.56025515,61.112482526,61.148922168,15.718254489,60.620869867,95.984104793,60.439605666,17.159240891,98.251181252,58.535123278,55.56244794,17.366013921,55.480633355,99.312139301,16.859209872,59.435419745,95.873847645,58.643167796,17.139938733,63.377318111,59.240767895,56.189534459,97.401356748,17.919978287,102.34673833,59.49988352,15.520852551,114.55651002,15.911395555,58.529329517,59.889536494
12142476,1,-1,-2,-1,-2,0,436.81550636,436.81550636,424.37340541,136.23562665,445.16124801,421.22048465,432.69218115,775.21642616,132.8290136,734.61110656,430.9656201,130.5472586,767.33146224,120.03061274,464.97969298,413.11035779,443.7975655,448.40279911,426.69797801,772.05074282,128.11838423,432.58786872,757.31241877,425.17293354,456.1042147,453.15728333,125.13894533,425.41046778,774.528416,438.64977057,440.10575913,121.45644954,767.18083278,129.09732316,752.46970801,124.17021027,762.66472737,132.59671457,727.54929184,126.99759902,440.42881758,434.56741071,791.41941983,414.51400315,135.39399533,437.56767811,423.66647581,445.55816677,736.03116648,438.50422624,132.08567917,748.77278876,443.27214426,450.51458241,434.73457632,432.06579113,451.78698229,128.28411082,728.83577902,129.67728334,425.04474346,749.68469202,131.39162684,773.88416995,445.91939631,445.21660513,417.27062787,132.97827528,429.28492009,760.9648688,421.03155902,142.56082435,700.9750111,460.09964752,428.92930825,131.65005789,428.54430251,766.41221292,128.86522684,435.74482811,748.31940687
12142525,4,-2,-2,6,-2,0,811.26999665,811.26999665,807.01692195,245.58078157,831.92581715,809.2048256,811.5585615,1421.7738576,823.55794328,234.88511688,1390.1562807,820.45185152,822.00084606,780.38471762,849.9777597,793.63351105,236.45021172,1460.8646766,230.1605434,840.65275384,1363.2921621,242.55950762,1388.3639258,790.27320684,837.47803293,861.40103022,229.05494064,788.57717896,1390.3619807,840.02422382,233.51065363,1343.4717098,829.58775137,851.73398661,229.00138847,816.3869054,1382.1288357,252.42618824,799.04764597,1373.3030914,828.48930377,230.79675367,863.42629453,790.52398916,850.10820062,1347.2524128,234.68669535,1415.4642876,816.23826709,239.08122063,1374.351815,244.34770321,821.72993772,829.88952244,802.88734415,780.46862839,853.18087585,1434.3594461,234.19227258,828.69974101,1308.8395594,840.57754339,841.62761951,831.77861824,241.45920424,815.61544373,1340.8973703,840.05042828,797.93792578,246.31170943,1313.0761122,265.74774174,1304.3146548,249.80264527,1364.978939,241.57878024,1363.9352947,248.2815882,803.97249029,814.25443934,1372.8712372
12142567,5,-1,-2,6,-2,0,180.67696186,180.67696186,180.12224583,181.76941708,300.86876837,186.37219925,49.969858613,317.32467045,183.8328479,51.917208962,181.67075663,50.617295927,176.01761968,333.59549814,184.75262279,305.29860451,314.26272577,176.74858668,183.9842773,193.8139585,176.4976324,51.348522803,49.096695585,55.910286509,51.034364263,326.21514344,170.70627284,55.101348379,174.14275955,190.41782969,305.51143138,183.32106507,179.31124075,53.451763522,309.03425711,175.30948945,317.63908971,52.284931121,314.65381116,190.50671265,305.15328323,51.365190834,184.00881818,184.29970532,315.96236988,181.32069514,177.05549532,53.584647485,174.21729905,331.73384522,50.331212573,51.264366527,51.96239562,50.346273873,186.26938511,182.31972107,185.79244793,174.63113872,307.43379628,326.82243394,185.63750438,310.49130081,172.73461934,53.782165745,175.79161781,55.36873941,168.67569709,322.71877223,54.332546979,174.94759821,309.83845124,184.3086147,183.48376721,50.338263796,176.30365072,325.13497877,184.98660763,184.71529846,294.63797657,189.09109852,181.98136159
12142610,-2,2,-1,5,2,1,169.45722323,169.45722323,163.08403479,301.09290386,47.875423919,173.32100875,275.51411972,174.55030568,50.611214237,165.56376051,168.45249168,161.85852382,286.51049049,52.854147949,297.80218886,166.67433543,51.352378283,282.2562065,49.783459552,180.35376775,167.10875253,164.63048733,156.66034813,179.82428422,277.58381246,52.386297431,161.56039961,298.1532842,162.80463897,177.83895235,166.00257536,49.728436007,170.21290265,294.60722226,169.80813133,161.457674,51.389171622,287.10092132,50.116130798,301.88125842,49.092043453,274.44674353,52.377327589,289.9605656,50.278230218,173.3495034,165.22140149,291.21944017,162.02350587,52.571710703,162.72218612,164.13778676,169.37305362,276.90340842,175.02555476,50.782838759,293.62182911,163.0222547,167.50648904,181.06181696,170.9335801,173.1312414,46.940667657,295.80929148,49.019122715,172.90568243,268.39178578,52.395496332,293.82949315,161.73875118,172.12006921,174.12532904,50.465228742,160.94628034,281.13487607,178.15013068,51.101382177,289.63135297,163.87611758,176.75199378,50.404782003
12142660,5,2,-1,6,-2,0,403.10279225,403.10279225,410.84681437,119.84777204,401.42579449,411.35035683,687.65327274,403.65231245,402.51694221,117.66127185,661.42048383,408.32316884,701.30577895,113.85099263,700.10286787,403.9042645,704.02518039,117.28393811,397.52466432,405.06601648,708.26337513,406.80998679,388.4998931,119.94886032,402.40124743,683.85500525,119.65254359,114.83027354,122.69447694,113.30990305,406.79589805,423.38196949,403.9687713,389.56895313,699.51426251,678.12052239,421.05836265,673.78091383,393.97315581,120.91181017,402.16392476,116.69544819,417.50302782,662.07125368,116.9527125,401.55320698,666.40162454,402.14862266,413.07588806,119.24571059,408.25639329,667.88962921,403.9966162,417.55804196,672.63731251,401.68671084,398.87765713,408.04064714,408.23543351,694.43345557,406.99195563,114.69673509,692.48017941,403.04262703,119.09272718,387.96675722,123.83427527,388.48078775,694.39313139,400.9113361,688.62722719,706.6979184,394.39228935,419.13197118,392.7296095,406.09115864,118.12804054,117.75191766,121.06424666,119.47742491,663.17721557
